LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
9443-3,"Lymphocytes.IgM/100 lymphocytes",NFr,Pt,WBC,Qn,,CELLMARK,2.73,ACTIVE,1,Observation,,%,"IgM lymphocytes/100 lymphocytes in Leukocytes",%,1.0i,false,"Lymphocytes.IgM/100 lymphocytes:NFr:Pt:WBC:Qn:"
48207-5,"Egg yolk leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Egg yolk triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Egg yolk leukotriene release:MCnc:Pt:WBC:Qn:"
4523-7,"Complement iC3b receptors",EntNum,Pt,WBC,Qn,,HEM/BC,2.26,ACTIVE,1,Both,,,"Complement iC3b receptors [Entitic number] in Leukocytes",,1.0,false,"Complement iC3b receptors:EntNum:Pt:WBC:Qn:"
48225-7,"Cow milk leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cow milk triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cow milk leukotriene release:MCnc:Pt:WBC:Qn:"
48245-5,"Cryptomeria japonica leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Japanese Cedar triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cryptomeria japonica leukotriene release:MCnc:Pt:WBC:Qn:"
48237-2,"Ctenocephalides sp leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Flea triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Ctenocephalides sp leukotriene release:MCnc:Pt:WBC:Qn:"
48264-6,"Cynodon dactylon leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Bermuda grass triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cynodon dactylon leukotriene release:MCnc:Pt:WBC:Qn:"
48196-0,"Cephalosporin C leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Cephalosporin C triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cephalosporin C leukotriene release:MCnc:Pt:WBC:Qn:"
48187-9,"Chloramin T leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Chloramin T triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Chloramin T leukotriene release:MCnc:Pt:WBC:Qn:"
48275-2,"Ibuprofen leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Ibuprofen triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Ibuprofen leukotriene release:MCnc:Pt:WBC:Qn:"
48185-3,"Apis mellifera leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Honey bee triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Apis mellifera leukotriene release:MCnc:Pt:WBC:Qn:"
48270-3,"ceFAZolin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","ceFAZolin triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"ceFAZolin leukotriene release:MCnc:Pt:WBC:Qn:"
48197-8,"Cefuroxime leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cefuroxime triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cefuroxime leukotriene release:MCnc:Pt:WBC:Qn:"
48263-8,"Dactylis glomerata leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cocksfoot triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Dactylis glomerata leukotriene release:MCnc:Pt:WBC:Qn:"
48272-9,"Ciprofloxacin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Ciprofloxacin triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Ciprofloxacin leukotriene release:MCnc:Pt:WBC:Qn:"
48242-2,"Cladosporium herbarum leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cladosporium herbarum triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cladosporium herbarum leukotriene release:MCnc:Pt:WBC:Qn:"
48274-5,"Diclofenac leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Diclofenac triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Diclofenac leukotriene release:MCnc:Pt:WBC:Qn:"
48229-9,"Dog epithelium leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Dog epithelium triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Dog epithelium leukotriene release:MCnc:Pt:WBC:Qn:"
48224-0,"Gadus morhua leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Codfish triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Gadus morhua leukotriene release:MCnc:Pt:WBC:Qn:"
94487-6,Galactosylceramidase,CCnt,Pt,WBC,Qn,Confirm,CHEM,2.68,ACTIVE,1,Observation,,"nmol/H/mg protein","Galactosylceramidase [Enzymatic activity/mass] in Leukocytes by Confirmatory method",nmol/h/mg{protein},2.68,false,Galactosylceramidase:CCnt:Pt:WBC:Qn:Confirm
48268-7,"Minor determinant mixture leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Minor determinant mixture triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Minor determinant mixture leukotriene release:MCnc:Pt:WBC:Qn:"
24096-0,N-Acetylgalactosamine-6-Sulfatase,CCnt,Pt,WBC,Qn,,CHEM,2.70,ACTIVE,1,Both,,"pmol/h/mg protein","N-Acetylgalactosamine-6-Sulfatase [Enzymatic activity/mass] in Leukocytes",pmol/H/mg{protein},1.0o,false,N-Acetylgalactosamine-6-Sulfatase:CCnt:Pt:WBC:Qn:
48301-6,"Patent blue V leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Patent blue V triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Patent blue V leukotriene release:MCnc:Pt:WBC:Qn:"
48260-4,"Phleum pratense leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Timothy triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Phleum pratense leukotriene release:MCnc:Pt:WBC:Qn:"
48183-8,"Polistes spp leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Paper wasp triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Polistes spp leukotriene release:MCnc:Pt:WBC:Qn:"
48212-5,"Pork leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Pork triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Pork leukotriene release:MCnc:Pt:WBC:Qn:"
48279-4,"Propyphenazone leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Propyphenazone triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Propyphenazone leukotriene release:MCnc:Pt:WBC:Qn:"
48292-7,"Sodium salicylate leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Sodium salicylate triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sodium salicylate leukotriene release:MCnc:Pt:WBC:Qn:"
48281-0,"Sulfamethoxazole leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Sulfamethoxazole triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sulfamethoxazole leukotriene release:MCnc:Pt:WBC:Qn:"
48192-9,"Sunset yellow FCF leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Sunset yellow FCF triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sunset yellow FCF leukotriene release:MCnc:Pt:WBC:Qn:"
48271-1,"Tetracycline leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Tetracycline triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Tetracycline leukotriene release:MCnc:Pt:WBC:Qn:"
48195-2,"Trimethoprim leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Trimethoprim triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Trimethoprim leukotriene release:MCnc:Pt:WBC:Qn:"
48223-2,"Triticum aestivum leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Wheat triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Triticum aestivum leukotriene release:MCnc:Pt:WBC:Qn:"
48182-0,"Vespa crabro leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","European Hornet triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Vespa crabro leukotriene release:MCnc:Pt:WBC:Qn:"
1650-1,"1,4-Alpha glucan branching enzyme",CCnc,Pt,WBC,Qn,,CHEM,2.14,ACTIVE,1,Both,,,"1,4-Alpha glucan branching enzyme [Enzymatic activity/volume] in Leukocytes",,1.0,false,"1,4-Alpha glucan branching enzyme:CCnc:Pt:WBC:Qn:"
48234-9,"Acarus siro leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Acarus siro triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Acarus siro leukotriene release:MCnc:Pt:WBC:Qn:"
1816-8,"Acid alpha glucosidase",CCnc,Pt,WBC,Qn,,CHEM,2.38,ACTIVE,1,Both,,,"Acid alpha glucosidase [Enzymatic activity/volume] in Leukocytes",,1.0,false,"Acid alpha glucosidase:CCnc:Pt:WBC:Qn:"
24051-5,"Acid alpha glucosidase",CCnt,Pt,WBC,Qn,,CHEM,2.73,ACTIVE,1,Both,,"nmol/h/mg protein","Acid alpha glucosidase [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},1.0o,false,"Acid alpha glucosidase:CCnt:Pt:WBC:Qn:"
24101-8,"Acid sphingomyelinase",CCnt,Pt,WBC,Qn,,CHEM,2.70,ACTIVE,1,Both,,"nmol/h/mg protein","Acid sphingomyelinase [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},1.0o,false,"Acid sphingomyelinase:CCnt:Pt:WBC:Qn:"
24049-9,"Alpha galactosidase A",CCnt,Pt,WBC,Qn,,CHEM,2.73,ACTIVE,1,Both,,"nmol/h/mg protein","Alpha galactosidase A [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},1.0o,false,"Alpha galactosidase A:CCnt:Pt:WBC:Qn:"
48239-8,"Alternaria alternata leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Alternaria alternata triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Alternaria alternata leukotriene release:MCnc:Pt:WBC:Qn:"
48198-6,"Amoxicillin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Amoxicillin triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Amoxicillin leukotriene release:MCnc:Pt:WBC:Qn:"
48257-0,"Holcus lanatus leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Velvet grass triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Holcus lanatus leukotriene release:MCnc:Pt:WBC:Qn:"
48205-9,"Beta lactoglobulin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Beta lactoglobulin triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Beta lactoglobulin leukotriene release:MCnc:Pt:WBC:Qn:"
33657-8,Beta-N-acetylhexosaminidase.A,SCnc,Pt,WBC,Qn,,CHEM,2.70,ACTIVE,1,Both,,nmol/mL,"Beta-N-acetylhexosaminidase.A [Moles/volume] in Leukocytes",nmol/mL,2.09,false,Beta-N-acetylhexosaminidase.A:SCnc:Pt:WBC:Qn:
48249-7,"Betula verrucosa leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Silver Birch triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Betula verrucosa leukotriene release:MCnc:Pt:WBC:Qn:"
48240-6,"Candida albicans leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Candida albicans triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Candida albicans leukotriene release:MCnc:Pt:WBC:Qn:"
48230-7,"Cat dander leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cat dander triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Cat dander leukotriene release:MCnc:Pt:WBC:Qn:"
5415-5,CD10+CD20+,ACnc,Pt,WBC,Qn,,CELLMARK,2.69,DEPRECATED,1,,,,"Deprecated CD10+CD20+",[arb'U]/mL,1.0,false,CD10+CD20+:ACnc:Pt:WBC:Qn:
48244-8,"Juniperus virginiana leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Red Cedar triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Juniperus virginiana leukotriene release:MCnc:Pt:WBC:Qn:"
48206-7,"Lactalbumin alpha leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Lactalbumin alpha triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Lactalbumin alpha leukotriene release:MCnc:Pt:WBC:Qn:"
48233-1,"Lepidoglyphus destructor leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Lepidoglyphus destructor triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Lepidoglyphus destructor leukotriene release:MCnc:Pt:WBC:Qn:"
82883-0,"Lysosomal acid lipase",CCnt,Pt,WBC,Qn,"4-MU-palmitate substrate",CHEM,2.58,ACTIVE,1,Both,,"nmol/H/mg protein","Lysosomal acid lipase [Enzymatic activity/mass] in Leukocytes by 4-MU-palmitate substrate",nmol/h/mg{protein},2.58,false,"Lysosomal acid lipase:CCnt:Pt:WBC:Qn:4-MU-palmitate substrate"
48262-0,"Festuca elatior leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Meadow Fescue triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Festuca elatior leukotriene release:MCnc:Pt:WBC:Qn:"
48294-3,"Food colorant mix I leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Food colorant mix I triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Food colorant mix I leukotriene release:MCnc:Pt:WBC:Qn:"
48295-0,"Food colorant mix II leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Food colorant mix II triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Food colorant mix II leukotriene release:MCnc:Pt:WBC:Qn:"
6290-1,"Complement membrane C3b-C4b cofactor protein",PrThr,Pt,WBC,Ord,,HEM/BC,2.56,ACTIVE,1,Both,,,"Complement membrane C3b-C4b cofactor protein [Presence] in Leukocytes",,1.0d,false,"Complement membrane C3b-C4b cofactor protein:PrThr:Pt:WBC:Ord:"
48216-6,"Corylus avellana leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Hazelnut triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Corylus avellana leukotriene release:MCnc:Pt:WBC:Qn:"
24080-4,"Cholesterol esterase",CCnt,Pt,WBC,Qn,,CHEM,2.70,ACTIVE,1,Both,,"nmol/h/mg protein","Cholesterol esterase [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},1.0o,false,"Cholesterol esterase:CCnt:Pt:WBC:Qn:"
48231-5,"Glycyphagus domesticus leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Glycyphagus domesticus triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Glycyphagus domesticus leukotriene release:MCnc:Pt:WBC:Qn:"
78963-6,"Mannose-6-phosphate isomerase",CCnt,Pt,WBC,Qn,,CHEM,2.54,ACTIVE,1,Both,,"nmol/H/mg protein","Mannose-6-phosphate isomerase [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},2.54,false,"Mannose-6-phosphate isomerase:CCnt:Pt:WBC:Qn:"
48267-9,"Benzylpenicilloyl-polylysine leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Benzylpenicilloyl-polylysine triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Benzylpenicilloyl-polylysine leukotriene release:MCnc:Pt:WBC:Qn:"
48227-3,"Human serum albumin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Human serum albumin triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Human serum albumin leukotriene release:MCnc:Pt:WBC:Qn:"
74891-3,"Medium-chain Acyl CoA dehydrogenase",CCnt,Pt,WBC,Qn,,CHEM,2.48,ACTIVE,1,Both,,"nmol/min/mg protein","Medium-chain Acyl CoA dehydrogenase [Enzymatic activity/mass] in Leukocytes",nmol/min/mg{protein},2.48,false,"Medium-chain Acyl CoA dehydrogenase:CCnt:Pt:WBC:Qn:"
48191-1,"Monosodium glutamate leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Monosodium glutamate (MSG) triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Monosodium glutamate leukotriene release:MCnc:Pt:WBC:Qn:"
48246-3,"Olea europaea pollen leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Olive Pollen triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Olea europaea pollen leukotriene release:MCnc:Pt:WBC:Qn:"
48250-5,"Parietaria judaica leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Pellitory (Parietaria judaica) triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Parietaria judaica leukotriene release:MCnc:Pt:WBC:Qn:"
48251-3,"Parietaria officinalis leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Pellitory (Parietaria officinalis) triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Parietaria officinalis leukotriene release:MCnc:Pt:WBC:Qn:"
48201-8,"Penicillin G leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Penicillin G triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Penicillin G leukotriene release:MCnc:Pt:WBC:Qn:"
48200-0,"Penicillin V leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Penicillin V triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Penicillin V leukotriene release:MCnc:Pt:WBC:Qn:"
48243-0,"Penicillium notatum leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Penicillium notatum triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Penicillium notatum leukotriene release:MCnc:Pt:WBC:Qn:"
48296-8,"Quinoline yellow leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Quinoline yellow triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Quinoline yellow leukotriene release:MCnc:Pt:WBC:Qn:"
48252-1,"Salsola kali leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Saltwort triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Salsola kali leukotriene release:MCnc:Pt:WBC:Qn:"
48219-0,"Sesamum indicum leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Sesame Seed triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sesamum indicum leukotriene release:MCnc:Pt:WBC:Qn:"
48232-3,"Tyrophagus putrescentiae leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Tyrophagus putrescentiae triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Tyrophagus putrescentiae leukotriene release:MCnc:Pt:WBC:Qn:"
48277-8,"Acetaminophen leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Acetaminophen triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Acetaminophen leukotriene release:MCnc:Pt:WBC:Qn:"
48256-2,"Ambrosia elatior leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Common Ragweed triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Ambrosia elatior leukotriene release:MCnc:Pt:WBC:Qn:"
16457-4,Beta-N-acetylhexosaminidase.A,CCnc,Pt,WBC,Qn,,CHEM,2.73,ACTIVE,1,Both,,,"Beta-N-acetylhexosaminidase.A [Enzymatic activity/volume] in Leukocytes",nmol/mL/min,1.0l,false,Beta-N-acetylhexosaminidase.A:CCnc:Pt:WBC:Qn:
50759-0,Beta-N-acetylhexosaminidase.A,CCnt,Pt,WBC,Qn,,CHEM,2.42,ACTIVE,1,Both,,"nmol/h/mg protein","Beta-N-acetylhexosaminidase.A [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},2.22,false,Beta-N-acetylhexosaminidase.A:CCnt:Pt:WBC:Qn:
23825-3,Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total,CFr,Pt,WBC,Qn,,CHEM,2.73,ACTIVE,1,Observation,,%,"Beta-N-acetylhexosaminidase.A/Beta-n-acetylhexosaminidase.total in Leukocytes",%,1.0n,false,Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:
24071-3,Beta-N-acetylhexosaminidase.B/Beta-N-acetylhexosaminidase.total,CFr,Pt,WBC,Qn,,CHEM,2.70,ACTIVE,1,Observation,,%,"Beta-N-acetylhexosaminidase.B/Beta-n-acetylhexosaminidase.total in Leukocytes",%,1.0o,false,Beta-N-acetylhexosaminidase.B/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:
48261-2,"Lolium perenne leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Perennial rye grass triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Lolium perenne leukotriene release:MCnc:Pt:WBC:Qn:"
30118-4,Lymphocytes.IgA,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgA lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgA:NCnc:Pt:WBC:Qn:
30120-0,Lymphocytes.IgD,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgD lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgD:NCnc:Pt:WBC:Qn:
30113-5,Lymphocytes.IgG,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgG lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgG:NCnc:Pt:WBC:Qn:
30119-2,Lymphocytes.IgM,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgM lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgM:NCnc:Pt:WBC:Qn:
48273-7,"Lysine acetylsalicylate leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Lysine acetylsalicylate triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Lysine acetylsalicylate leukotriene release:MCnc:Pt:WBC:Qn:"
75604-9,"Fetal sex",Find,Pt,WBC.DNA+Plas.cfDNA,Nom,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Fetal sex in Cell-free+Maternal WBC DNA by Dosage of chromosome specific circulating cell free (ccf) DNA",,2.50,false,"Fetal sex:Find:Pt:WBC.DNA+Plas.cfDNA:Nom:Dosage of chromosome specific cf DNA"
